despesa_id,viagem_id,categoria,valor,data_despesa,reembolsavel
E0006713,T002192,Outros,122.23,2025-06-10,True
E0006714,T002192,Ajuste de reembolso,37.78,2025-06-12,False
E0006715,T002193,Alimentação,349.05,2024-05-07,True
E0006716,T002193,Transporte terrestre,135.08,2024-05-07,True
E0006717,T002193,Ajuste de reembolso,-15.95,2024-05-18,False
E0006718,T002194,Alimentação,111.11,2025-07-12,True
E0006719,T002194,Transporte terrestre,43.29,2025-07-12,True
E0006720,T002194,Ajuste de reembolso,35.94,2025-07-19,False
E0006721,T002195,Alimentação,359.67,2025-12-09,True
E0006722,T002195,Transporte terrestre,293.76,2025-12-09,True
E0006723,T002195,Ajuste de reembolso,-11.86,2025-12-14,False
E0006724,T002196,Alimentação,418.8,2025-01-17,True
E0006725,T002196,Transporte terrestre,396.7,2025-01-17,True
E0006726,T002196,Ajuste de reembolso,12.15,2025-01-21,False
E0006727,T002197,Alimentação,377.68,2025-02-12,True
E0006728,T002197,Transporte terrestre,272.34,2025-02-12,True
E0006729,T002197,Ajuste de reembolso,4.62,2025-02-24,False
E0006730,T002198,Alimentação,240.91,2024-09-10,True
E0006731,T002198,Transporte terrestre,128.12,2024-09-10,True
E0006732,T002198,Ajuste de reembolso,-5.54,2024-09-23,False
E0006733,T002199,Alimentação,342.99,2024-10-22,True
E0006734,T002199,Transporte terrestre,137.86,2024-10-22,True
E0006735,T002199,Ajuste de reembolso,-16.82,2024-10-29,False
E0006736,T002200,Alimentação,394.46,2025-06-09,True
E0006737,T002200,Transporte terrestre,400.01,2025-06-09,True
E0006738,T002200,Ajuste de reembolso,-15.54,2025-06-21,False
E0006739,T002201,Alimentação,328.25,2024-10-23,True
E0006740,T002201,Transporte terrestre,358.78,2024-10-23,True
E0006741,T002201,Ajuste de reembolso,29.81,2024-11-03,False
E0006742,T002202,Alimentação,441.35,2024-10-14,True
E0006743,T002202,Transporte terrestre,258.49,2024-10-14,True
E0006744,T002202,Ajuste de reembolso,-19.78,2024-10-18,False
E0006745,T002203,Alimentação,232.49,2025-07-07,True
E0006746,T002203,Transporte terrestre,216.17,2025-07-07,True
E0006747,T002203,Ajuste de reembolso,7.85,2025-07-18,False
E0006748,T002204,Alimentação,277.06,2025-11-30,True
E0006749,T002204,Transporte terrestre,216.18,2025-11-30,True
E0006750,T002204,Ajuste de reembolso,-15.35,2025-12-18,False
E0006751,T002205,Alimentação,72.37,2025-09-12,True
E0006752,T002205,Transporte terrestre,72.13,2025-09-12,True
E0006753,T002205,Ajuste de reembolso,-17.38,2025-09-23,False
E0006754,T002206,Alimentação,299.53,2024-08-09,True
E0006755,T002206,Transporte terrestre,215.8,2024-08-09,True
E0006756,T002206,Ajuste de reembolso,2.26,2024-08-29,False
E0006757,T002207,Alimentação,161.97,2024-08-02,True
E0006758,T002207,Transporte terrestre,203.65,2024-08-02,True
E0006759,T002207,Ajuste de reembolso,9.47,2024-08-05,False
E0006760,T002208,Alimentação,147.25,2025-05-01,True
E0006761,T002208,Transporte terrestre,105.76,2025-05-01,True
E0006762,T002208,Ajuste de reembolso,-14.05,2025-05-13,False
E0006763,T002209,Alimentação,93.49,2024-05-13,True
E0006764,T002209,Transporte terrestre,52.15,2024-05-13,True
E0006765,T002209,Ajuste de reembolso,42.87,2024-06-04,False
E0006766,T002211,Alimentação,109.4,2024-09-05,True
E0006767,T002211,Transporte terrestre,51.8,2024-09-05,True
E0006768,T002211,Ajuste de reembolso,10.41,2024-09-22,False
E0006769,T002212,Alimentação,290.61,2024-02-25,True
E0006770,T002212,Transporte terrestre,218.79,2024-02-25,True
E0006771,T002212,Ajuste de reembolso,32.83,2024-03-07,False
E0006772,T002213,Alimentação,249.38,2024-09-20,True
E0006773,T002213,Transporte terrestre,192.25,2024-09-20,True
E0006774,T002213,Ajuste de reembolso,-12.91,2024-09-25,False
E0006775,T002214,Alimentação,423.79,2025-10-14,True
E0006776,T002214,Transporte terrestre,204.05,2025-10-14,True
E0006777,T002214,Estacionamento,37.4,2025-10-14,True
E0006778,T002214,Ajuste de reembolso,0.11,2025-10-27,False
E0006779,T002215,Alimentação,157.68,2025-01-02,True
E0006780,T002215,Transporte terrestre,104.05,2025-01-02,True
E0006781,T002215,Ajuste de reembolso,32.64,2025-01-09,False
E0006782,T002216,Alimentação,270.8,2024-06-29,True
E0006783,T002216,Transporte terrestre,168.99,2024-06-29,True
E0006784,T002216,Ajuste de reembolso,0.14,2024-07-16,False
E0006785,T002217,Alimentação,250.52,2024-05-18,True
E0006786,T002217,Transporte terrestre,322.32,2024-05-18,True
E0006787,T002217,Ajuste de reembolso,8.95,2024-05-31,False
E0006788,T002218,Alimentação,166.33,2024-12-01,True
E0006789,T002218,Transporte terrestre,93.77,2024-12-01,True
E0006790,T002218,Ajuste de reembolso,28.74,2024-12-14,False
E0006791,T002219,Alimentação,201.22,2025-06-05,True
E0006792,T002219,Transporte terrestre,127.32,2025-06-05,True
E0006793,T002219,Ajuste de reembolso,-7.0,2025-06-19,False
E0006794,T002220,Alimentação,51.95,2025-08-30,True
E0006795,T002220,Transporte terrestre,74.67,2025-08-30,True
E0006796,T002220,Pedágio,191.51,2025-08-30,True
E0006797,T002220,Ajuste de reembolso,37.25,2025-09-08,False
E0006798,T002221,Alimentação,302.33,2025-11-26,True
E0006799,T002221,Transporte terrestre,447.81,2025-11-26,True
E0006800,T002221,Outros,79.4,2025-11-26,True
E0006801,T002221,Ajuste de reembolso,-9.1,2025-12-12,False
E0006802,T002222,Alimentação,220.43,2024-05-14,True
E0006803,T002222,Transporte terrestre,110.18,2024-05-14,True
E0006804,T002222,Ajuste de reembolso,12.51,2024-05-27,False
E0006805,T002223,Alimentação,261.56,2025-03-15,True
E0006806,T002223,Transporte terrestre,195.45,2025-03-15,True
E0006807,T002223,Ajuste de reembolso,33.96,2025-03-24,False
E0006808,T002224,Alimentação,313.83,2025-09-26,True
E0006809,T002224,Transporte terrestre,265.78,2025-09-26,True
E0006810,T002224,Ajuste de reembolso,34.12,2025-10-11,False
E0006811,T002225,Alimentação,256.06,2024-05-11,True
E0006812,T002225,Transporte terrestre,126.49,2024-05-11,True
E0006813,T002225,Ajuste de reembolso,35.18,2024-05-23,False
E0006814,T002226,Alimentação,329.87,2024-05-27,True
E0006815,T002226,Transporte terrestre,239.22,2024-05-27,True
E0006816,T002226,Ajuste de reembolso,30.15,2024-06-10,False
E0006817,T002227,Alimentação,115.77,2024-08-31,True
E0006818,T002227,Transporte terrestre,54.17,2024-08-31,True
E0006819,T002227,Ajuste de reembolso,34.42,2024-09-11,False
E0006820,T002228,Alimentação,277.71,2025-10-03,True
E0006821,T002228,Transporte terrestre,408.21,2025-10-03,True
E0006822,T002228,Ajuste de reembolso,30.88,2025-10-12,False
E0006823,T002229,Alimentação,129.02,2024-03-14,True
E0006824,T002229,Transporte terrestre,43.26,2024-03-14,True
E0006825,T002229,Ajuste de reembolso,-9.49,2024-03-26,False
E0006826,T002230,Alimentação,269.66,2024-09-14,True
E0006827,T002230,Transporte terrestre,259.58,2024-09-14,True
E0006828,T002230,Outros,122.77,2024-09-14,True
E0006829,T002230,Ajuste de reembolso,43.27,2024-09-18,False
E0006830,T002231,Alimentação,316.24,2025-02-04,True
E0006831,T002231,Transporte terrestre,366.62,2025-02-04,True
E0006832,T002231,Ajuste de reembolso,13.2,2025-02-18,False
E0006833,T002232,Alimentação,154.38,2024-08-27,True
E0006834,T002232,Transporte terrestre,244.65,2024-08-27,True
E0006835,T002232,Ajuste de reembolso,12.83,2024-09-11,False
E0006836,T002233,Alimentação,524.18,2025-06-24,True
E0006837,T002233,Transporte terrestre,217.25,2025-06-24,True
E0006838,T002233,Taxa,43.62,2025-06-24,True
E0006839,T002233,Ajuste de reembolso,4.93,2025-07-11,False
E0006840,T002235,Alimentação,234.73,2025-01-09,True
E0006841,T002235,Transporte terrestre,248.05,2025-01-09,True
E0006842,T002235,Ajuste de reembolso,-11.09,2025-01-22,False
E0006843,T002236,Alimentação,274.5,2024-08-24,True
E0006844,T002236,Transporte terrestre,167.29,2024-08-24,True
E0006845,T002236,Ajuste de reembolso,6.3,2024-09-13,False
E0006846,T002237,Alimentação,97.48,2025-11-08,True
E0006847,T002237,Transporte terrestre,43.33,2025-11-08,True
E0006848,T002237,Outros,103.45,2025-11-08,True
E0006849,T002237,Ajuste de reembolso,42.31,2025-11-18,False
E0006850,T002238,Alimentação,310.51,2024-02-01,True
E0006851,T002238,Transporte terrestre,246.1,2024-02-01,True
E0006852,T002238,Ajuste de reembolso,22.13,2024-02-13,False
E0006853,T002239,Alimentação,274.75,2024-01-13,True
E0006854,T002239,Transporte terrestre,115.27,2024-01-13,True
E0006855,T002239,Ajuste de reembolso,7.84,2024-01-22,False
E0006856,T002242,Alimentação,119.16,2025-06-23,True
E0006857,T002242,Transporte terrestre,69.39,2025-06-23,True
E0006858,T002242,Ajuste de reembolso,43.93,2025-06-28,False
E0006859,T002243,Alimentação,237.28,2024-11-05,True
E0006860,T002243,Transporte terrestre,200.1,2024-11-05,True
E0006861,T002243,Outros,109.61,2024-11-05,True
E0006862,T002243,Ajuste de reembolso,17.96,2024-11-17,False
E0006863,T002244,Alimentação,110.31,2024-08-30,True
E0006864,T002244,Transporte terrestre,94.94,2024-08-30,True
E0006865,T002244,Ajuste de reembolso,-20.02,2024-09-05,False
E0006866,T002245,Alimentação,201.72,2025-09-18,True
E0006867,T002245,Transporte terrestre,255.85,2025-09-18,True
E0006868,T002245,Ajuste de reembolso,-7.99,2025-09-29,False
E0006869,T002246,Alimentação,656.29,2024-07-16,True
E0006870,T002246,Transporte terrestre,565.1,2024-07-16,True
E0006871,T002246,Ajuste de reembolso,-17.15,2024-07-27,False
E0006872,T002247,Alimentação,295.66,2025-10-12,True
E0006873,T002247,Transporte terrestre,198.16,2025-10-12,True
E0006874,T002247,Ajuste de reembolso,-3.83,2025-10-18,False
E0006875,T002249,Alimentação,155.66,2025-11-21,True
E0006876,T002249,Transporte terrestre,84.47,2025-11-21,True
E0006877,T002249,Ajuste de reembolso,38.94,2025-12-02,False
E0006878,T002250,Alimentação,94.35,2025-07-15,True
E0006879,T002250,Transporte terrestre,63.44,2025-07-15,True
E0006880,T002250,Ajuste de reembolso,38.22,2025-07-25,False
E0006881,T002251,Alimentação,257.31,2024-06-29,True
E0006882,T002251,Transporte terrestre,124.45,2024-06-29,True
E0006883,T002251,Ajuste de reembolso,43.18,2024-07-05,False
E0006884,T002252,Alimentação,238.81,2025-06-17,True
E0006885,T002252,Transporte terrestre,224.82,2025-06-17,True
E0006886,T002252,Ajuste de reembolso,30.16,2025-06-26,False
E0006887,T002253,Alimentação,131.84,2025-07-09,True
E0006888,T002253,Transporte terrestre,131.08,2025-07-09,True
E0006889,T002253,Ajuste de reembolso,8.56,2025-07-18,False
E0006890,T002254,Alimentação,106.34,2025-10-11,True
E0006891,T002254,Transporte terrestre,76.46,2025-10-11,True
E0006892,T002254,Outros,97.8,2025-10-11,True
E0006893,T002254,Ajuste de reembolso,31.82,2025-10-13,False
E0006894,T002255,Alimentação,189.46,2024-10-18,True
E0006895,T002255,Transporte terrestre,116.89,2024-10-18,True
E0006896,T002255,Ajuste de reembolso,29.54,2024-10-27,False
E0006897,T002256,Alimentação,204.82,2025-08-19,True
E0006898,T002256,Transporte terrestre,104.41,2025-08-19,True
E0006899,T002256,Ajuste de reembolso,-24.97,2025-09-03,False
E0006900,T002257,Alimentação,411.85,2025-12-24,True
E0006901,T002257,Transporte terrestre,259.57,2025-12-24,True
E0006902,T002257,Ajuste de reembolso,5.61,2026-01-04,False
E0006903,T002258,Alimentação,103.9,2024-06-07,True
E0006904,T002258,Transporte terrestre,61.32,2024-06-07,True
E0006905,T002258,Ajuste de reembolso,-9.64,2024-06-20,False
E0006906,T002259,Alimentação,529.85,2025-10-16,True
E0006907,T002259,Transporte terrestre,366.76,2025-10-16,True
E0006908,T002259,Ajuste de reembolso,20.23,2025-10-27,False
E0006909,T002260,Alimentação,424.13,2024-01-24,True
E0006910,T002260,Transporte terrestre,174.26,2024-01-24,True
E0006911,T002260,Ajuste de reembolso,39.86,2024-01-29,False
E0006912,T002261,Alimentação,410.61,2025-02-17,True
E0006913,T002261,Transporte terrestre,485.08,2025-02-17,True
E0006914,T002261,Ajuste de reembolso,20.33,2025-03-04,False
E0006915,T002262,Alimentação,194.01,2024-05-17,True
E0006916,T002262,Transporte terrestre,129.33,2024-05-17,True
E0006917,T002262,Pedágio,49.57,2024-05-17,True
E0006918,T002262,Ajuste de reembolso,34.16,2024-05-20,False
E0006919,T002263,Alimentação,363.69,2025-07-02,True
E0006920,T002263,Transporte terrestre,281.89,2025-07-02,True
E0006921,T002263,Ajuste de reembolso,31.32,2025-07-11,False
E0006922,T002264,Alimentação,171.48,2024-12-18,True
E0006923,T002264,Transporte terrestre,199.92,2024-12-18,True
E0006924,T002264,Ajuste de reembolso,-0.3,2024-12-31,False
E0006925,T002265,Alimentação,536.48,2024-11-08,True
E0006926,T002265,Transporte terrestre,285.71,2024-11-08,True
E0006927,T002265,Ajuste de reembolso,-21.45,2024-11-15,False
E0006928,T002266,Alimentação,127.86,2025-11-14,True
E0006929,T002266,Transporte terrestre,95.76,2025-11-14,True
E0006930,T002266,Ajuste de reembolso,-23.74,2025-11-17,False
E0006931,T002267,Alimentação,194.35,2025-05-27,True
E0006932,T002267,Transporte terrestre,137.75,2025-05-27,True
E0006933,T002267,Ajuste de reembolso,-18.92,2025-06-08,False
E0006934,T002268,Alimentação,267.64,2025-06-29,True
E0006935,T002268,Transporte terrestre,216.26,2025-06-29,True
E0006936,T002268,Ajuste de reembolso,-21.45,2025-07-02,False
E0006937,T002269,Alimentação,99.06,2024-10-22,True
E0006938,T002269,Transporte terrestre,72.65,2024-10-22,True
E0006939,T002269,Ajuste de reembolso,-7.58,2024-11-02,False
E0006940,T002270,Alimentação,89.67,2024-02-27,True
E0006941,T002270,Transporte terrestre,52.26,2024-02-27,True
E0006942,T002270,Ajuste de reembolso,-21.47,2024-03-14,False
E0006943,T002271,Alimentação,368.99,2024-05-20,True
E0006944,T002271,Transporte terrestre,135.38,2024-05-20,True
E0006945,T002271,Ajuste de reembolso,17.83,2024-06-04,False
E0006946,T002272,Alimentação,227.91,2025-09-04,True
E0006947,T002272,Transporte terrestre,136.43,2025-09-04,True
E0006948,T002272,Ajuste de reembolso,22.54,2025-09-19,False
E0006949,T002273,Alimentação,618.41,2024-11-05,True
E0006950,T002273,Transporte terrestre,317.7,2024-11-05,True
E0006951,T002273,Ajuste de reembolso,-10.16,2024-11-14,False
E0006952,T002274,Alimentação,356.44,2024-05-18,True
E0006953,T002274,Transporte terrestre,190.61,2024-05-18,True
E0006954,T002274,Ajuste de reembolso,15.5,2024-06-02,False
E0006955,T002275,Alimentação,222.87,2024-08-02,True
E0006956,T002275,Transporte terrestre,125.88,2024-08-02,True
E0006957,T002275,Ajuste de reembolso,40.68,2024-08-16,False
E0006958,T002276,Alimentação,430.84,2025-07-30,True
E0006959,T002276,Transporte terrestre,325.36,2025-07-30,True
E0006960,T002276,Ajuste de reembolso,-8.05,2025-08-04,False
E0006961,T002277,Alimentação,114.25,2024-07-26,True
E0006962,T002277,Transporte terrestre,211.59,2024-07-26,True
E0006963,T002277,Ajuste de reembolso,1.37,2024-08-10,False
E0006964,T002278,Alimentação,158.38,2025-07-15,True
E0006965,T002278,Transporte terrestre,135.67,2025-07-15,True
E0006966,T002278,Ajuste de reembolso,-23.27,2025-07-18,False
E0006967,T002279,Alimentação,247.57,2025-10-25,True
E0006968,T002279,Transporte terrestre,193.06,2025-10-25,True
E0006969,T002279,Ajuste de reembolso,0.44,2025-11-10,False
E0006970,T002280,Alimentação,320.07,2024-10-16,True
E0006971,T002280,Transporte terrestre,293.6,2024-10-16,True
E0006972,T002280,Pedágio,202.46,2024-10-16,True
E0006973,T002280,Ajuste de reembolso,27.01,2024-11-08,False
E0006974,T002281,Alimentação,91.41,2025-10-05,True
E0006975,T002281,Transporte terrestre,45.93,2025-10-05,True
E0006976,T002281,Ajuste de reembolso,44.73,2025-10-18,False
E0006977,T002282,Alimentação,509.84,2024-10-04,True
E0006978,T002282,Transporte terrestre,289.01,2024-10-04,True
E0006979,T002282,Taxa,199.21,2024-10-04,True
E0006980,T002282,Ajuste de reembolso,6.12,2024-10-09,False
E0006981,T002283,Alimentação,202.95,2024-09-28,True
E0006982,T002283,Transporte terrestre,184.86,2024-09-28,True
E0006983,T002283,Ajuste de reembolso,-17.97,2024-10-08,False
E0006984,T002284,Alimentação,566.59,2025-10-25,True
E0006985,T002284,Transporte terrestre,360.94,2025-10-25,True
E0006986,T002284,Ajuste de reembolso,-21.93,2025-11-08,False
E0006987,T002285,Alimentação,245.45,2024-10-28,True
E0006988,T002285,Transporte terrestre,128.38,2024-10-28,True
E0006989,T002285,Ajuste de reembolso,39.61,2024-11-07,False
E0006990,T002286,Alimentação,378.96,2024-10-23,True
E0006991,T002286,Transporte terrestre,300.62,2024-10-23,True
E0006992,T002286,Ajuste de reembolso,-14.51,2024-11-04,False
E0006993,T002287,Alimentação,170.42,2024-09-28,True
E0006994,T002287,Transporte terrestre,146.79,2024-09-28,True
E0006995,T002287,Ajuste de reembolso,1.73,2024-10-08,False
E0006996,T002288,Alimentação,345.15,2024-10-27,True
E0006997,T002288,Transporte terrestre,164.88,2024-10-27,True
E0006998,T002288,Ajuste de reembolso,-8.82,2024-11-10,False
E0006999,T002289,Alimentação,263.14,2024-05-02,True
E0007000,T002289,Transporte terrestre,166.98,2024-05-02,True
E0007001,T002289,Ajuste de reembolso,-11.7,2024-05-07,False
E0007002,T002290,Alimentação,243.4,2025-09-17,True
E0007003,T002290,Transporte terrestre,154.92,2025-09-17,True
E0007004,T002290,Ajuste de reembolso,-0.12,2025-09-23,False
E0007005,T002291,Alimentação,74.81,2025-11-15,True
E0007006,T002291,Transporte terrestre,71.13,2025-11-15,True
E0007007,T002291,Ajuste de reembolso,2.56,2025-12-10,False
E0007008,T002292,Alimentação,222.8,2024-03-30,True
E0007009,T002292,Transporte terrestre,131.14,2024-03-30,True
E0007010,T002292,Estacionamento,230.89,2024-03-30,True
E0007011,T002292,Ajuste de reembolso,-13.04,2024-04-06,False
E0007012,T002293,Alimentação,42.04,2025-06-28,True
E0007013,T002293,Transporte terrestre,102.23,2025-06-28,True
E0007014,T002293,Ajuste de reembolso,11.45,2025-07-05,False
E0007015,T002294,Alimentação,147.61,2024-07-22,True
E0007016,T002294,Transporte terrestre,164.41,2024-07-22,True
E0007017,T002294,Ajuste de reembolso,22.24,2024-08-06,False
E0007018,T002295,Alimentação,181.49,2025-12-14,True
E0007019,T002295,Transporte terrestre,141.34,2025-12-14,True
E0007020,T002295,Ajuste de reembolso,-16.52,2025-12-26,False
E0007021,T002296,Alimentação,423.94,2024-09-27,True
E0007022,T002296,Transporte terrestre,329.02,2024-09-27,True
E0007023,T002296,Taxa,137.46,2024-09-27,True
E0007024,T002296,Ajuste de reembolso,0.66,2024-10-09,False
E0007025,T002297,Alimentação,530.41,2024-02-09,True
E0007026,T002297,Transporte terrestre,408.69,2024-02-09,True
E0007027,T002297,Ajuste de reembolso,28.31,2024-02-16,False
E0007028,T002298,Alimentação,184.04,2024-08-24,True
E0007029,T002298,Transporte terrestre,119.38,2024-08-24,True
E0007030,T002298,Outros,60.91,2024-08-24,True
E0007031,T002298,Ajuste de reembolso,-19.65,2024-09-04,False
E0007032,T002299,Alimentação,172.87,2024-03-12,True
E0007033,T002299,Transporte terrestre,145.3,2024-03-12,True
E0007034,T002299,Ajuste de reembolso,-11.83,2024-03-20,False
E0007035,T002300,Alimentação,195.8,2025-02-05,True
E0007036,T002300,Transporte terrestre,104.55,2025-02-05,True
E0007037,T002300,Ajuste de reembolso,-6.94,2025-02-16,False
E0007038,T002301,Alimentação,303.25,2024-10-27,True
E0007039,T002301,Transporte terrestre,132.75,2024-10-27,True
E0007040,T002301,Ajuste de reembolso,15.83,2024-11-08,False
E0007041,T002302,Alimentação,179.55,2024-10-17,True
E0007042,T002302,Transporte terrestre,210.31,2024-10-17,True
E0007043,T002302,Ajuste de reembolso,2.52,2024-11-01,False
E0007044,T002303,Alimentação,267.76,2024-09-24,True
E0007045,T002303,Transporte terrestre,393.78,2024-09-24,True
E0007046,T002303,Taxa,218.72,2024-09-24,True
E0007047,T002303,Ajuste de reembolso,-19.28,2024-10-12,False
E0007048,T002304,Alimentação,600.72,2025-06-25,True
E0007049,T002304,Transporte terrestre,645.88,2025-06-25,True
E0007050,T002304,Ajuste de reembolso,-9.77,2025-07-15,False
E0007051,T002305,Alimentação,77.77,2025-06-15,True
E0007052,T002305,Transporte terrestre,73.35,2025-06-15,True
E0007053,T002305,Ajuste de reembolso,28.15,2025-06-29,False
E0007054,T002306,Alimentação,315.51,2024-12-08,True
E0007055,T002306,Transporte terrestre,193.86,2024-12-08,True
E0007056,T002306,Ajuste de reembolso,5.63,2024-12-23,False
E0007057,T002307,Alimentação,1124.11,2024-11-09,True
E0007058,T002307,Transporte terrestre,620.98,2024-11-09,True
E0007059,T002307,Ajuste de reembolso,23.85,2024-11-23,False
E0007060,T002308,Alimentação,635.58,2024-04-03,True
E0007061,T002308,Transporte terrestre,501.2,2024-04-03,True
E0007062,T002308,Ajuste de reembolso,16.33,2024-04-26,False
E0007063,T002309,Alimentação,103.44,2025-06-22,True
E0007064,T002309,Transporte terrestre,70.79,2025-06-22,True
E0007065,T002309,Ajuste de reembolso,8.18,2025-06-28,False
E0007066,T002310,Alimentação,114.8,2024-12-21,True
E0007067,T002310,Transporte terrestre,177.48,2024-12-21,True
E0007068,T002310,Ajuste de reembolso,-19.29,2025-01-04,False
E0007069,T002311,Alimentação,459.49,2024-05-17,True
E0007070,T002311,Transporte terrestre,250.72,2024-05-17,True
E0007071,T002311,Taxa,268.17,2024-05-17,True
E0007072,T002311,Ajuste de reembolso,19.73,2024-05-21,False
E0007073,T002312,Alimentação,283.73,2025-04-08,True
E0007074,T002312,Transporte terrestre,426.94,2025-04-08,True
E0007075,T002312,Ajuste de reembolso,19.28,2025-04-17,False
E0007076,T002313,Alimentação,454.05,2024-12-14,True
E0007077,T002313,Transporte terrestre,261.1,2024-12-14,True
E0007078,T002313,Ajuste de reembolso,44.62,2024-12-26,False
E0007079,T002314,Alimentação,816.98,2024-01-04,True
E0007080,T002314,Transporte terrestre,356.57,2024-01-04,True
E0007081,T002314,Estacionamento,132.27,2024-01-04,True
E0007082,T002314,Ajuste de reembolso,20.32,2024-01-21,False
E0007083,T002315,Alimentação,417.79,2025-07-31,True
E0007084,T002315,Transporte terrestre,210.28,2025-07-31,True
E0007085,T002315,Ajuste de reembolso,30.9,2025-08-10,False
E0007086,T002316,Alimentação,67.95,2025-05-29,True
E0007087,T002316,Transporte terrestre,67.03,2025-05-29,True
E0007088,T002316,Taxa,142.4,2025-05-29,True
E0007089,T002316,Ajuste de reembolso,13.75,2025-06-14,False
E0007090,T002317,Alimentação,160.88,2025-10-27,True
E0007091,T002317,Transporte terrestre,129.3,2025-10-27,True
E0007092,T002317,Outros,71.49,2025-10-27,True
E0007093,T002317,Ajuste de reembolso,13.04,2025-11-06,False
E0007094,T002318,Alimentação,147.12,2025-09-19,True
E0007095,T002318,Transporte terrestre,222.17,2025-09-19,True
E0007096,T002318,Taxa,127.05,2025-09-19,True
E0007097,T002318,Ajuste de reembolso,16.81,2025-09-28,False
E0007098,T002319,Alimentação,540.23,2025-07-17,True
E0007099,T002319,Transporte terrestre,212.12,2025-07-17,True
E0007100,T002319,Ajuste de reembolso,-19.1,2025-07-30,False
E0007101,T002320,Alimentação,391.04,2024-09-21,True
E0007102,T002320,Transporte terrestre,263.53,2024-09-21,True
E0007103,T002320,Estacionamento,171.5,2024-09-21,True
E0007104,T002320,Ajuste de reembolso,12.26,2024-10-09,False
E0007105,T002321,Alimentação,148.69,2024-11-14,True
E0007106,T002321,Transporte terrestre,131.68,2024-11-14,True
E0007107,T002321,Ajuste de reembolso,12.57,2024-11-27,False
E0007108,T002322,Alimentação,105.46,2025-03-10,True
E0007109,T002322,Transporte terrestre,42.48,2025-03-10,True
E0007110,T002322,Ajuste de reembolso,-6.45,2025-03-19,False
E0007111,T002323,Alimentação,487.46,2024-11-04,True
E0007112,T002323,Transporte terrestre,396.51,2024-11-04,True
E0007113,T002323,Outros,266.37,2024-11-04,True
E0007114,T002323,Ajuste de reembolso,2.25,2024-11-13,False
E0007115,T002324,Alimentação,134.97,2025-09-07,True
E0007116,T002324,Transporte terrestre,193.77,2025-09-07,True
E0007117,T002324,Ajuste de reembolso,10.23,2025-09-18,False
E0007118,T002325,Alimentação,79.61,2025-09-16,True
E0007119,T002325,Transporte terrestre,51.93,2025-09-16,True
E0007120,T002325,Taxa,176.75,2025-09-16,True
E0007121,T002325,Ajuste de reembolso,35.09,2025-09-26,False
E0007122,T002326,Alimentação,343.95,2024-11-14,True
E0007123,T002326,Transporte terrestre,301.62,2024-11-14,True
E0007124,T002326,Ajuste de reembolso,3.75,2024-11-27,False
E0007125,T002327,Alimentação,163.8,2024-08-18,True
E0007126,T002327,Transporte terrestre,172.45,2024-08-18,True
E0007127,T002327,Ajuste de reembolso,-3.09,2024-08-26,False
E0007128,T002328,Alimentação,784.08,2025-05-19,True
E0007129,T002328,Transporte terrestre,404.08,2025-05-19,True
E0007130,T002328,Ajuste de reembolso,43.06,2025-06-07,False
E0007131,T002329,Alimentação,99.11,2024-06-20,True
E0007132,T002329,Transporte terrestre,63.26,2024-06-20,True
E0007133,T002329,Ajuste de reembolso,9.66,2024-06-30,False
E0007134,T002330,Alimentação,246.07,2025-08-18,True
E0007135,T002330,Transporte terrestre,136.19,2025-08-18,True
E0007136,T002330,Ajuste de reembolso,19.18,2025-08-27,False
E0007137,T002331,Alimentação,299.83,2024-01-11,True
E0007138,T002331,Transporte terrestre,220.32,2024-01-11,True
E0007139,T002331,Ajuste de reembolso,41.91,2024-01-20,False
E0007140,T002332,Alimentação,129.48,2024-03-14,True
E0007141,T002332,Transporte terrestre,54.5,2024-03-14,True
E0007142,T002332,Ajuste de reembolso,-0.05,2024-03-27,False
E0007143,T002333,Alimentação,70.03,2025-02-26,True
E0007144,T002333,Transporte terrestre,42.68,2025-02-26,True
E0007145,T002333,Ajuste de reembolso,15.8,2025-03-14,False
E0007146,T002334,Alimentação,225.89,2024-02-24,True
E0007147,T002334,Transporte terrestre,167.4,2024-02-24,True
E0007148,T002334,Ajuste de reembolso,1.9,2024-02-27,False
E0007149,T002335,Alimentação,397.2,2025-01-22,True
E0007150,T002335,Transporte terrestre,236.79,2025-01-22,True
E0007151,T002335,Ajuste de reembolso,28.93,2025-02-01,False
E0007152,T002336,Alimentação,130.89,2025-01-29,True
E0007153,T002336,Transporte terrestre,203.65,2025-01-29,True
E0007154,T002336,Ajuste de reembolso,-14.5,2025-02-11,False
E0007155,T002337,Alimentação,724.36,2024-12-07,True
E0007156,T002337,Transporte terrestre,380.22,2024-12-07,True
E0007157,T002337,Ajuste de reembolso,25.88,2024-12-26,False
E0007158,T002338,Alimentação,223.81,2025-03-22,True
E0007159,T002338,Transporte terrestre,99.18,2025-03-22,True
E0007160,T002338,Ajuste de reembolso,35.72,2025-03-31,False
E0007161,T002339,Alimentação,138.06,2024-07-15,True
E0007162,T002339,Transporte terrestre,46.28,2024-07-15,True
E0007163,T002339,Ajuste de reembolso,2.68,2024-07-27,False
E0007164,T002340,Alimentação,181.57,2025-11-07,True
E0007165,T002340,Transporte terrestre,114.66,2025-11-07,True
E0007166,T002340,Ajuste de reembolso,36.8,2025-11-13,False
E0007167,T002341,Alimentação,251.79,2025-09-24,True
E0007168,T002341,Transporte terrestre,198.98,2025-09-24,True
